City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
274,kasempa,-13.4584,25.8338,78.15,25,0,8.46,ZM,1683799798
275,bezenchuk,52.982,49.4333,61.65,46,96,7.34,RU,1683799675
276,forres,57.6113,-3.6108,51.78,96,75,8.05,GB,1683799799
277,karratha,-20.7377,116.8463,78.28,38,8,7.83,AU,1683799777
278,ad dilam,23.9915,47.1627,103.66,8,99,11.68,SA,1683799800
279,orumiyeh,37.5527,45.0761,74.35,27,0,9.6,IR,1683799800
280,lusaka,-15.4067,28.2871,77.56,28,0,6.46,ZM,1683799801
281,egilsstadir,65.2653,-14.3948,48.11,71,75,4.61,IS,1683799804
282,timbuktu,16.7735,-3.0074,99.84,7,100,10.45,ML,1683799805
283,acajutla,13.5928,-89.8275,80.53,82,90,6.62,SV,1683799806
284,mazatlan,23.2167,-106.4167,70.92,55,0,4.61,MX,1683799806
285,tamandare,-8.7597,-35.1047,78.21,82,36,3.13,BR,1683799807
286,kievka,50.2619,71.5514,84.4,17,96,10.54,KZ,1683799807
287,kupang,-10.1667,123.5833,81.18,78,20,11.5,ID,1683799808
288,freshwater,50.692,-1.5079,62.67,78,70,5.48,GB,1683799810
289,wilmington island,32.0036,-80.9737,71.98,93,40,4.61,US,1683799811
290,north platte,41.1239,-100.7654,56.37,97,40,5.75,US,1683799812
291,rokytne,51.2796,27.214,59.27,34,49,8.59,UA,1683799812
292,labrador city,52.9463,-66.9114,35.69,48,60,3.18,CA,1683799814
293,trincomalee,8.5711,81.2335,89.82,65,100,17.85,LK,1683799814
294,tieli,46.95,128.05,65.03,29,2,5.79,CN,1683799815
295,kotar,24.7167,80.9833,104.63,6,0,11.92,IN,1683799816
296,galich,58.3797,42.3475,62.92,39,56,1.63,RU,1683799817
297,canitas de felipe pescador,23.6,-102.7167,60.15,33,4,5.93,MX,1683799817
298,anloga,5.7947,0.8973,87.37,69,81,11.61,GH,1683799818
299,gornyy,55.1153,83.9059,48.33,67,98,14.72,RU,1683799819
300,cabedelo,-6.9811,-34.8339,79.47,73,48,6.93,BR,1683799819
301,tuba city,36.135,-111.2399,51.93,32,3,9.46,US,1683799820
302,bobrov,51.0961,40.0333,56.37,54,99,11.52,RU,1683799821
303,grand-bassam,5.2118,-3.7388,87.76,69,93,9.06,CI,1683799822
304,flin flon,54.7682,-101.865,49.03,84,26,4.0,CA,1683799822
305,imbituba,-28.24,-48.6703,63.86,85,6,7.83,BR,1683799823
306,north bend,43.4065,-124.2243,52.16,87,100,4.61,US,1683799823
307,aasiaat,68.7098,-52.8699,19.63,88,95,7.99,GL,1683799824
308,bayanhongor,46.7167,100.1167,50.76,23,51,13.82,MN,1683799824
309,malango,-2.9627,119.9001,71.2,98,84,0.65,ID,1683799825
310,sumbawa besar,-8.5,117.4333,80.4,80,100,6.33,ID,1683799826
311,labasa,-16.4167,179.3833,76.53,91,18,5.61,FJ,1683799826
312,ancud,-41.8697,-73.8203,54.61,97,100,3.98,CL,1683799827
313,tongliao,43.6125,122.2653,75.87,19,100,17.34,CN,1683799828
314,alaghsas,17.0187,8.0168,97.93,8,97,24.47,NE,1683799828
315,richards bay,-28.783,32.0377,78.26,57,0,9.1,ZA,1683799829
316,havre,49.5833,0.3333,60.35,82,75,8.05,FR,1683799829
317,punta cardon,11.6581,-70.215,78.31,84,100,26.73,VE,1683799830
318,benguela,-12.5763,13.4055,86.4,58,27,3.89,AO,1683799831
319,xudat,41.631,48.681,61.25,73,29,16.37,AZ,1683799832
320,las tablas,7.7667,-80.2833,79.18,99,71,1.21,PA,1683799832
321,saint-francois,46.4154,3.9054,52.68,87,75,11.5,FR,1683799833
322,farasan,16.7022,42.1183,85.98,69,48,7.14,SA,1683799834
323,polewali,-3.4324,119.3435,81.09,88,57,0.36,ID,1683799834
324,sabang,5.8933,95.3214,84.79,67,65,2.53,ID,1683799835
325,susuman,62.7833,148.1667,35.29,81,85,5.61,RU,1683799836
326,san luis de la loma,17.2706,-100.8939,78.55,78,20,2.59,MX,1683799837
327,piacabucu,-10.4056,-36.4344,76.37,85,47,4.79,BR,1683799838
328,durango,24.8333,-104.8333,50.36,33,12,7.38,MX,1683799838
329,malanville,11.8685,3.3899,100.0,31,95,11.92,BJ,1683799839
330,tarnogskiy gorodok,60.4997,43.5761,66.02,37,48,2.71,RU,1683799839
331,volkmarsen,51.409,9.1181,57.18,88,75,2.3,DE,1683799840
332,bintulu,3.1667,113.0333,83.86,78,49,7.25,MY,1683799840
333,nagqu,31.5,92.0,28.0,75,100,15.55,CN,1683799840
334,tazovsky,67.4667,78.7,15.76,84,98,12.15,RU,1683799841
335,bandarbeyla,9.4942,50.8122,87.78,59,100,9.6,SO,1683799841
336,pemalang,-6.9,109.3667,80.17,84,98,13.67,ID,1683799842
337,nizhnesortymskiy,62.4397,71.7603,30.99,60,9,15.08,RU,1683799842
338,udachny,66.4167,112.4,34.45,43,89,16.02,RU,1683799843
339,olinda,-8.0089,-34.8553,78.53,83,75,2.3,BR,1683799843
340,swakopmund,-22.6833,14.5333,63.84,75,49,8.25,NA,1683799843
341,miyaly,48.8844,53.7836,72.88,33,64,2.93,KZ,1683799844
342,parabel',58.6978,81.4825,59.27,27,71,8.86,RU,1683799844
343,hilo,19.7297,-155.09,70.61,86,100,6.91,US,1683799647
344,fale old settlement,-9.3852,-171.2468,84.56,76,5,18.5,TK,1683799845
345,freetown,8.484,-13.2299,83.32,71,100,5.53,SL,1683799846
346,chetwayi,10.5333,76.05,86.77,74,72,9.46,IN,1683799846
347,bereeda,11.8704,51.0579,90.45,56,86,11.05,SO,1683799847
348,kot addu,30.4692,70.9671,106.95,7,55,3.89,PK,1683799847
349,gaigeturi,33.4644,126.3183,64.9,75,99,3.13,KR,1683799848
350,svetlyy,54.675,20.1347,66.25,49,16,12.44,RU,1683799848
351,bridgewater,44.3835,-64.5155,47.1,71,19,2.98,CA,1683799848
352,amga,60.8953,131.9608,39.33,74,100,4.14,RU,1683799849
353,juan griego,11.0817,-63.9655,75.06,90,99,10.45,VE,1683799849
354,mana,5.6592,-53.7767,76.23,91,99,3.69,GF,1683799850
355,cravinhos,-21.3403,-47.7294,59.72,98,73,0.89,BR,1683799851
356,saudarkrokur,65.7461,-19.6394,50.5,65,23,7.23,IS,1683799851
357,sola,-13.8833,167.55,82.69,71,24,20.74,VU,1683799851
358,la romana,18.4273,-68.9728,74.93,86,15,5.88,DO,1683799852
359,anamur,36.0751,32.8369,74.21,55,95,4.23,TR,1683799852
360,chefchaouene,35.1688,-5.2636,75.09,40,86,2.77,MA,1683799853
361,tazacorte,28.629,-17.9293,71.15,86,20,18.41,ES,1683799853
362,rikaze,29.25,88.8833,59.95,5,100,15.08,CN,1683799854
363,baiti,13.745,-14.7482,91.35,26,75,8.34,SN,1683799854
364,veinticinco de mayo,-35.4323,-60.1727,45.99,89,86,3.0,AR,1683799855
365,puerto baquerizo moreno,-0.9,-89.6,78.64,87,65,11.12,EC,1683799855
366,nouadhibou,20.931,-17.0347,65.44,87,99,14.18,MR,1683799855
367,camana,-16.6228,-72.7111,65.7,82,53,6.26,PE,1683799856
368,bojnurd,37.4747,57.329,72.86,42,9,11.34,IR,1683799856
369,sao joao da barra,-21.6403,-41.0511,71.69,90,78,9.33,BR,1683799701
370,khovd,48.0056,91.6419,63.05,30,97,5.03,MN,1683799857
371,colonia,50.9333,6.95,61.95,77,40,4.61,DE,1683799568
372,badiyah,22.45,58.8,101.07,12,0,8.46,OM,1683799858
373,itamaraca,-7.7478,-34.8256,78.85,78,36,4.05,BR,1683799858
374,touros,-5.1989,-35.4608,80.49,72,8,9.55,BR,1683799660
375,gogrial,8.5332,28.1004,98.89,28,38,9.17,SS,1683799859
376,tolanaro,-25.0319,46.9987,81.05,65,100,16.02,MG,1683799860
377,chulakkurgan,43.765,69.1814,87.17,16,97,16.37,KZ,1683799860
378,tshikapa,-6.4167,20.8,88.29,44,30,4.43,CD,1683799860
379,kuacjok,8.3002,27.9903,97.16,31,59,9.4,SS,1683799861
380,roma,43.2128,-75.4557,48.72,92,0,0.0,US,1683799861
381,i-n-salah,27.1935,2.4607,93.04,13,42,14.99,DZ,1683799862
382,launceston,-41.45,147.1667,53.24,71,100,8.05,AU,1683799862
383,lazaro cardenas,17.9583,-102.2,80.24,74,100,1.32,MX,1683799721
384,mossendjo,-2.9506,12.7261,80.71,77,48,3.8,CG,1683799864
385,guercif,34.2257,-3.3536,76.62,38,100,3.31,MA,1683799864
386,lucea,18.451,-78.1736,75.85,80,77,6.98,JM,1683799865
387,el kala,36.8956,8.4433,66.56,61,45,5.5,DZ,1683799866
388,shimoda,34.6667,138.95,61.99,74,11,1.36,JP,1683799866
389,nar'yan-mar,67.6713,53.087,33.12,92,100,13.29,RU,1683799867
390,sorong,-0.8833,131.25,80.46,82,100,2.1,ID,1683799777
391,telhara,21.0269,76.8389,108.77,7,94,5.19,IN,1683799869
392,alesund,62.4723,6.1549,56.75,92,75,4.61,NO,1683799870
393,morehead city,34.7229,-76.726,69.8,86,0,0.0,US,1683799871
394,akrehamn,59.2667,5.1833,51.01,93,100,5.75,NO,1683799871
395,yamada,39.4667,141.95,46.81,86,68,3.51,JP,1683799872
396,mahanje,-9.9333,35.3333,75.11,55,96,3.96,TZ,1683799872
397,whitehorse,60.7161,-135.0538,41.31,52,14,1.01,CA,1683799873
398,mount isa,-20.7333,139.5,67.77,28,0,8.05,AU,1683799874
399,metro,-5.1131,105.3067,82.94,81,95,7.7,ID,1683799874
400,kirovo-chepetsk,58.5539,50.0399,56.32,51,73,6.44,RU,1683799875
401,alta,69.9689,23.2717,51.06,66,75,4.61,NO,1683799876
402,agat village,13.3886,144.6585,84.96,88,0,4.61,GU,1683799876
403,newman,37.3138,-121.0208,52.03,85,0,3.0,US,1683799877
404,kedrovyy,56.1667,91.8167,57.87,34,98,8.37,RU,1683799877
405,tocopilla,-22.092,-70.1979,65.25,72,7,4.41,CL,1683799878
406,nova sintra,14.8667,-24.7167,68.11,81,19,18.79,CV,1683799878
407,puerto armuelles,8.2833,-82.8667,78.08,87,11,3.67,PA,1683799879
408,benghazi,32.1167,20.0667,70.86,67,31,16.98,LY,1683799879
409,kolonia town,6.964,158.206,78.8,94,40,3.44,FM,1683799880
410,almazan,41.4865,-2.5309,52.68,35,10,5.93,ES,1683799881
411,aykhal,66.0,111.5,30.67,86,100,20.51,RU,1683799882
412,qaqortoq,60.7167,-46.0333,35.82,95,100,3.06,GL,1683799883
413,fernie,49.5,-115.0687,41.43,90,88,3.06,CA,1683799883
414,marica,-22.9194,-42.8186,71.51,88,100,2.77,BR,1683799884
415,nova vicosa,-17.8919,-39.3719,73.2,81,57,3.29,BR,1683799886
416,diego de almagro,-26.3667,-70.05,60.37,41,29,0.69,CL,1683799886
417,the pas,53.8251,-101.2541,49.06,88,6,3.62,CA,1683799887
418,coari,-4.085,-63.1414,73.2,100,100,2.62,BR,1683799887
419,wynyard,-41.0,145.7167,53.98,66,100,6.73,AU,1683799888
420,ad dabbah,18.05,30.95,108.39,5,60,10.92,SD,1683799889
421,calchaqui,-29.8877,-60.287,52.21,79,73,7.36,AR,1683799889
422,ilhabela,-23.7781,-45.3581,70.36,88,80,0.47,BR,1683799890
423,quatre cocos,-20.2078,57.7625,81.09,76,86,15.41,MU,1683799891
424,al'met'yevsk,54.9044,52.3154,63.19,32,67,6.8,RU,1683799892
425,mount gambier,-37.8333,140.7667,53.6,71,100,6.4,AU,1683799893
426,ketchikan,55.3422,-131.6461,48.67,81,100,8.05,US,1683799893
427,tarfaya,27.9358,-12.9218,67.77,79,5,18.14,MA,1683799894
428,zimovniki,47.1483,42.4633,53.01,66,99,13.0,RU,1683799895
429,klimovo,52.3805,32.1923,57.9,52,80,6.67,RU,1683799895
430,jaisalmer,26.9147,70.9181,108.57,7,1,10.94,IN,1683799896
431,prairie du chien,43.0517,-91.1412,55.42,82,0,0.0,US,1683799897
432,punta del este,-34.9667,-54.95,57.31,78,75,11.5,UY,1683799897
433,gardnerville ranchos,38.8882,-119.7413,45.09,76,8,5.01,US,1683799898
434,mammoth lakes,37.6485,-118.9721,32.72,70,0,10.36,US,1683799898
435,gelemso,8.8167,40.5167,76.84,51,53,3.47,ET,1683799899
436,harar,9.3094,42.1258,73.96,55,82,1.54,ET,1683799899
437,gadzhiyevo,69.2551,33.3362,38.61,100,100,3.49,RU,1683799899
438,as suwayq,23.8494,57.4386,97.65,30,0,13.73,OM,1683799900
439,tinghir,31.5157,-5.5343,82.09,10,0,2.66,MA,1683799901
440,carutapera,-1.195,-46.02,76.98,93,29,3.89,BR,1683799901
441,dhamar,14.5427,44.4051,75.54,20,45,13.78,YE,1683799902
442,talcahuano,-36.7167,-73.1167,47.88,93,0,6.91,CL,1683799816
443,guerrero negro,27.9769,-114.0611,58.57,76,64,20.71,MX,1683799903
444,opuwo,-18.0607,13.84,86.52,16,7,10.02,NA,1683799903
445,el calafate,-50.3408,-72.2768,43.34,88,43,5.46,AR,1683799904
446,heishan,41.6892,122.1128,73.6,20,100,12.88,CN,1683799769
447,dunedin,-45.8742,170.5036,47.8,74,99,18.01,NZ,1683799799
448,escanaba,45.7453,-87.0646,55.71,100,40,0.0,US,1683799828
449,zadonsk,52.3904,38.9261,56.61,52,99,12.75,RU,1683799906
450,saundatti,15.7833,75.1167,79.12,21,90,8.93,IN,1683799906
451,salina cruz,16.1667,-95.2,82.98,76,73,7.31,MX,1683799907
452,sivrihisar,39.4504,31.5341,59.83,62,97,3.2,TR,1683799907
453,ouani,-12.1322,44.4258,82.9,65,6,2.24,KM,1683799908
454,plettenberg bay,-34.0527,23.3716,67.73,64,93,14.29,ZA,1683799908
455,tangalle,6.024,80.7911,80.76,73,100,17.22,LK,1683799908
456,ust-tsilma,65.441,52.1498,36.91,95,96,7.61,RU,1683799909
457,khorixas,-20.3667,14.9667,88.81,15,21,9.66,NA,1683799909
458,annau,37.8876,58.516,81.97,40,2,8.5,TM,1683799910
459,berdigestyakh,62.0989,126.6992,33.66,57,100,6.15,RU,1683799910
460,hasaki,35.7333,140.8333,61.29,63,99,7.56,JP,1683799911
461,wuhan,30.5833,114.2667,68.45,59,100,4.76,CN,1683799845
462,rosso,16.4986,-15.8153,90.66,20,17,12.93,SN,1683799911
463,gyumri,40.7942,43.8453,65.82,42,40,13.8,AM,1683799912
464,dukku,10.8231,10.7717,96.44,29,15,7.2,NG,1683799912
465,flying fish cove,-10.4217,105.6791,82.08,89,100,12.66,CX,1683799913
466,tercan,39.7794,40.3925,67.71,41,39,17.02,TR,1683799913
467,morondava,-20.2833,44.2833,81.7,62,100,5.97,MG,1683799914
468,namibe,-15.1961,12.1522,79.95,61,32,6.73,AO,1683799914
469,bel ombre,-4.6167,55.4167,82.76,76,15,12.19,SC,1683799915
470,jiaozhou,36.2839,120.0033,68.23,29,76,8.99,CN,1683799915
471,lichuan,30.3,108.85,54.12,92,100,1.63,CN,1683799916
472,patti,31.2808,74.8572,100.47,6,44,8.97,IN,1683799916
473,funafuti,-8.5243,179.1942,84.92,75,23,14.27,TV,1683799917
474,sarai,53.7458,41.0213,57.94,49,100,12.26,RU,1683799892
475,krasnoturansk,54.3186,91.5639,56.68,33,100,8.72,RU,1683799917
476,manaure,11.7751,-72.4445,78.8,78,99,7.81,CO,1683799918
477,chippewa falls,44.9369,-91.3929,60.98,79,0,3.44,US,1683799803
478,tual,-5.6667,132.75,81.5,83,100,21.43,ID,1683799636
479,loningen,52.7333,7.7667,57.92,79,100,5.08,DE,1683799919
480,klaksvik,62.2266,-6.589,50.92,81,15,3.98,FO,1683799919
481,bom jesus,-9.0744,-44.3586,73.49,86,86,1.54,BR,1683799920
482,walvis bay,-22.9575,14.5053,70.0,56,54,8.68,NA,1683799920
483,rumphi,-11.0186,33.8575,72.59,56,100,5.35,MW,1683799921
484,coxim,-18.5067,-54.76,69.49,94,99,3.69,BR,1683799921
485,sur,22.5667,59.5289,95.67,30,0,6.04,OM,1683799922
486,ostersund,63.1792,14.6357,61.25,33,13,11.5,SE,1683799702
487,severnoye,56.3491,78.3619,54.48,51,85,7.96,RU,1683799923
488,faenza,44.2857,11.8833,60.58,83,75,12.66,IT,1683799923
489,rufino,-34.2683,-62.7126,48.07,75,98,6.17,AR,1683799924
490,tsiombe,-25.3,45.4833,87.08,40,98,8.14,MG,1683799925
491,champerico,14.3,-91.9167,79.29,72,71,3.51,GT,1683799926
492,paraparaumu,-40.9167,175.0167,50.65,68,99,10.31,NZ,1683799926
493,teguise,29.0605,-13.564,70.02,60,20,20.71,ES,1683799927
494,nenjiang,49.1833,125.2167,72.59,20,40,5.99,CN,1683799927
495,ciutadella,40.0011,3.8414,65.21,62,94,10.33,ES,1683799928
496,zamora,-4.0692,-78.9567,65.66,98,99,1.45,EC,1683799819
497,ugoofaaru,5.6667,73.0,83.21,77,100,11.07,MV,1683799929
498,chemolgan,43.1897,76.5292,85.66,25,61,3.47,KZ,1683799930
499,rongelap,11.1635,166.8941,81.59,86,100,17.13,MH,1683799930
500,pangoa,-12.1167,-73.0,67.06,100,100,1.45,PE,1683799931
501,altamont,42.2068,-121.7372,43.79,88,75,9.22,US,1683799931
502,aleksandrovsk-sakhalinskiy,50.8975,142.1561,36.63,83,93,6.6,RU,1683799932
503,yemetsk,63.4721,41.7941,61.09,47,100,6.53,RU,1683799932
504,khandyga,62.6667,135.6,36.03,97,100,5.23,RU,1683799933
505,nadi,-17.8,177.4167,75.2,88,20,6.91,FJ,1683799933
506,strazhitsa,43.2333,25.9667,64.2,50,99,12.37,BG,1683799934
507,eenhana,-17.4667,16.3333,88.0,17,24,5.7,NA,1683799934
508,nan,18.8333,100.6667,90.3,49,56,2.59,TH,1683799935
509,adrar,20.5022,-10.0711,92.86,9,100,10.36,MR,1683799935
510,fortuna,40.5982,-124.1573,52.14,96,100,3.44,US,1683799936
511,valparaiso,-33.0393,-71.6273,57.99,65,0,2.3,CL,1683799937
512,sao gabriel,-30.3364,-54.32,45.68,90,27,5.88,BR,1683799937
513,kingscliff,-28.2667,153.5667,63.77,82,37,8.05,AU,1683799938
514,el tigre,8.8875,-64.2454,73.6,74,98,9.37,VE,1683799938
515,ataq,14.5377,46.8319,88.66,26,47,5.26,YE,1683799939
516,cold lake,54.4502,-110.2017,46.4,78,46,2.8,CA,1683799940
517,noumea,-22.2763,166.4572,75.0,99,97,10.07,NC,1683799882
518,bopolu,7.0667,-10.4875,86.14,62,98,2.71,LR,1683799941
519,plaza huincul,-38.926,-69.2086,41.14,64,8,1.01,AR,1683799942
520,okahandja,-21.9833,16.9167,82.15,14,4,11.16,NA,1683799942
521,boguchany,58.3814,97.4531,54.19,28,89,8.59,RU,1683799943
522,kourou,5.1552,-52.6478,75.25,91,98,4.45,GF,1683799943
523,bonthe,7.5264,-12.505,85.73,66,100,2.37,SL,1683799944
524,emirdag,39.0197,31.15,62.35,64,99,5.41,TR,1683799944
525,ateli mandi,28.1,76.2833,104.61,6,1,12.82,IN,1683799945
526,loreto,22.2667,-101.9667,60.33,31,0,3.4,MX,1683799945
527,ladario,-19.0047,-57.6017,67.95,93,99,2.8,BR,1683799948
528,kununurra,-15.7667,128.7333,75.18,31,35,5.75,AU,1683799949
529,jayapura,-2.5333,140.7,79.14,81,100,2.19,ID,1683799949
530,xiongzhou,25.1167,114.3,66.94,97,100,3.78,CN,1683799950
531,merizo village,13.2658,144.6691,84.58,94,17,7.23,GU,1683799951
532,la passe,45.5549,-0.8967,61.03,68,66,11.86,FR,1683799951
533,vila velha,-20.3297,-40.2925,73.94,86,75,3.0,BR,1683799736
534,yartsevo,55.0667,32.6964,61.41,38,55,5.35,RU,1683799952
535,angaur state,6.906,134.13,85.28,67,85,3.53,PW,1683799953
536,gonzales,30.2385,-90.9201,74.05,96,99,6.38,US,1683799953
537,lionel town,17.8101,-77.2406,77.36,82,92,8.41,JM,1683799954
538,cicero dantas,-10.6,-38.3833,71.4,82,38,2.42,BR,1683799926
539,bikenibeu village,1.3673,173.1241,82.44,82,90,13.35,KI,1683799955
540,viisoara,46.55,23.9167,63.75,50,5,10.94,RO,1683799956
541,barabai,-2.5833,115.3833,83.46,76,66,3.15,ID,1683799956
542,klippan,56.1356,13.1309,69.62,42,0,13.8,SE,1683799957
543,lubang,13.8584,120.124,85.03,76,82,9.62,PH,1683799957
544,umm kaddadah,13.6017,26.6876,99.21,24,34,12.59,SD,1683799958
545,akureyri,65.6835,-18.0878,51.62,67,45,7.83,IS,1683799958
546,kish,26.5578,54.0194,85.93,62,3,9.37,IR,1683799958
547,itaituba,-4.2761,-55.9836,72.34,100,98,2.06,BR,1683799959
548,mahina,-17.5065,-149.489,76.77,78,75,28.77,PF,1683799959
549,tippi,7.2,35.45,81.5,60,74,1.72,ET,1683799960
550,kruisfontein,-34.0033,24.7314,69.89,56,100,21.47,ZA,1683799960
551,kalibo (poblacion),11.7061,122.3644,82.18,80,99,5.53,PH,1683799960
